duration,mean_amplitude,std_amplitude,max_amplitude,min_amplitude,rms_energy,peak_amplitude,zcr_mean,zcr_std,zcr_median,zcr_max,zcr_min,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_median,spectral_centroid_max,spectral_centroid_min,spectral_rolloff_mean,spectral_rolloff_std,spectral_rolloff_median,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_bandwidth_median,spectral_flatness_mean,spectral_flatness_std,spectral_flatness_median,mfcc_1_mean,mfcc_1_std,mfcc_1_median,mfcc_1_max,mfcc_1_min,mfcc_2_mean,mfcc_2_std,mfcc_2_median,mfcc_2_max,mfcc_2_min,mfcc_3_mean,mfcc_3_std,mfcc_3_median,mfcc_3_max,mfcc_3_min,mfcc_4_mean,mfcc_4_std,mfcc_4_median,mfcc_4_max,mfcc_4_min,mfcc_5_mean,mfcc_5_std,mfcc_5_median,mfcc_5_max,mfcc_5_min,mfcc_6_mean,mfcc_6_std,mfcc_6_median,mfcc_6_max,mfcc_6_min,mfcc_7_mean,mfcc_7_std,mfcc_7_median,mfcc_7_max,mfcc_7_min,mfcc_8_mean,mfcc_8_std,mfcc_8_median,mfcc_8_max,mfcc_8_min,mfcc_9_mean,mfcc_9_std,mfcc_9_median,mfcc_9_max,mfcc_9_min,mfcc_10_mean,mfcc_10_std,mfcc_10_median,mfcc_10_max,mfcc_10_min,mfcc_11_mean,mfcc_11_std,mfcc_11_median,mfcc_11_max,mfcc_11_min,mfcc_12_mean,mfcc_12_std,mfcc_12_median,mfcc_12_max,mfcc_12_min,mfcc_13_mean,mfcc_13_std,mfcc_13_median,mfcc_13_max,mfcc_13_min,mfcc_14_mean,mfcc_14_std,mfcc_14_median,mfcc_14_max,mfcc_14_min,mfcc_15_mean,mfcc_15_std,mfcc_15_median,mfcc_15_max,mfcc_15_min,mfcc_16_mean,mfcc_16_std,mfcc_16_median,mfcc_16_max,mfcc_16_min,mfcc_17_mean,mfcc_17_std,mfcc_17_median,mfcc_17_max,mfcc_17_min,mfcc_18_mean,mfcc_18_std,mfcc_18_median,mfcc_18_max,mfcc_18_min,mfcc_19_mean,mfcc_19_std,mfcc_19_median,mfcc_19_max,mfcc_19_min,mfcc_20_mean,mfcc_20_std,mfcc_20_median,mfcc_20_max,mfcc_20_min,mfcc_delta_1_mean,mfcc_delta_1_std,mfcc_delta_2_mean,mfcc_delta_2_std,mfcc_delta_3_mean,mfcc_delta_3_std,mfcc_delta_4_mean,mfcc_delta_4_std,mfcc_delta_5_mean,mfcc_delta_5_std,chroma_mean,chroma_std,chroma_median,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,spectral_contrast_mean,spectral_contrast_std,spectral_contrast_median,spectral_contrast_band_1_mean,spectral_contrast_band_2_mean,spectral_contrast_band_3_mean,spectral_contrast_band_4_mean,spectral_contrast_band_5_mean,spectral_contrast_band_6_mean,spectral_contrast_band_7_mean,tonnetz_mean,tonnetz_std,tonnetz_median,tempo,beat_count,energy,energy_entropy,harmonic_energy,percussive_energy,harmonic_percussive_ratio,low_freq_energy,mid_freq_energy,high_freq_energy,low_freq_ratio,mid_freq_ratio,high_freq_ratio,skewness,kurtosis,filename,label
10.0,0.033525266,0.008356923,0.074534364,-0.003134814,0.03455106,0.074534364,1.812645011600928e-05,0.0001318068406707601,0.0,0.0009765625,0.0,746.4259871045244,39.092770829803605,744.6824105192031,1256.018932352902,667.664491671196,1909.8352418974769,86.60313703848696,1916.455078125,1014.9760137464247,62.91670817073599,1010.5798235731303,5.55583e-06,9.10419e-05,6.858372e-08,-410.12964,5.205205,-410.52072,-349.31,-419.83594,220.48183,6.757695,220.87619,228.19125,119.85919,-78.6941,4.8434005,-78.96376,-13.601059,-88.802574,21.454887,3.133551,21.327133,38.016926,12.865746,34.851757,3.296664,34.90219,44.275887,11.183096,-30.559132,3.8154547,-30.585724,5.767836,-40.468945,25.655289,3.3112707,25.673513,34.317543,8.841132,13.567283,2.88993,13.534585,23.148933,5.865075,-16.724222,3.3046882,-16.788246,10.986472,-27.619337,22.1737,3.0022364,22.184647,29.768,13.275481,3.1881144,2.6385744,3.1609032,9.817192,-5.0913515,-7.824982,2.902115,-7.9234676,5.034085,-14.9586525,21.29499,2.8518581,21.428709,29.37421,9.827396,0.607637,2.8649232,0.6523125,7.9039345,-9.565953,-1.2601589,2.7838292,-1.4493935,6.5414762,-8.744856,16.195347,3.0347266,16.298975,24.12574,0.32520473,-4.733539,2.638058,-4.816218,3.693447,-12.703822,1.4573895,2.520118,1.4888787,11.768932,-5.4781337,13.056561,2.734973,12.992794,20.344536,5.232623,-4.579946,2.758536,-4.811976,4.2070675,-11.993469,-0.058570836,0.8904278,0.0982026,1.261102,-0.061528657,0.8700253,0.002141702,0.5048557,0.005112367,0.5443073,0.7632061,0.14606062,0.76319396,0.8100351,0.8034297,0.7934763,0.7818463,0.78732276,0.7858545,0.74688196,0.73548317,0.73790026,0.74159867,0.7130572,0.7215875,22.965975395263758,19.973558265008798,15.367771182890557,23.92325602731266,9.983612621728497,12.129184488179416,12.784357883564425,14.143081070064172,70.21128314709149,17.58705252890563,0.020884450796010676,0.033185329145684235,0.019240345805882884,117.45383522727273,1,263.2276,1741.8346,254.4854,2.4117095,105.5207488150288,651029.44,5555.35,1116.4968,0.9898557675449369,0.00844661549562629,0.001697574271104826,0.012462635524570942,-0.02477855607867241,172496_20201114_0330.wav,Leak
10.0,0.03352698,0.00722889,0.06597212,-0.0010282644,0.034297436,0.06597212,9.06322505800464e-06,9.36411430529103e-05,0.0,0.0009765625,0.0,757.095190358344,41.179576356841935,756.3707726285245,1298.2923689887036,669.3355978454547,1923.1498558947217,100.82290830426214,1916.455078125,1017.6139339967755,68.27120145073418,1013.7842288560071,8.2635315e-06,0.00013328901,6.900034e-08,-417.19644,6.7427034,-417.51675,-333.6683,-426.5482,228.78702,7.6451364,229.20468,237.44565,119.85942,-84.34986,5.535418,-84.77612,-4.845933,-92.225784,22.114904,2.8588607,22.09219,35.89523,13.926272,35.7564,3.4112809,36.190273,44.99691,11.222421,-32.455276,4.038398,-32.695713,9.374116,-40.624176,27.039173,3.0238223,27.322289,35.244934,11.672804,13.6153965,2.90951,13.707203,22.582775,1.9027694,-17.482145,3.3173351,-17.634174,6.6471343,-26.209335,23.827898,2.9049876,23.891468,33.355804,8.275721,2.912417,2.738152,2.9384294,11.912409,-6.059739,-8.853262,2.8349402,-9.109343,5.166302,-16.469923,21.233528,2.7976894,21.138962,29.683111,9.6721115,-0.9953942,2.699795,-1.2229496,5.6580267,-7.9525137,-2.0370097,2.8841307,-1.9480997,8.774118,-10.939896,16.64641,3.0363033,16.70089,24.971298,1.9860933,-5.277524,2.9339814,-5.334339,2.4654968,-13.065068,1.6612413,2.9112031,1.6537598,8.74567,-7.870655,13.272692,3.0005312,13.465572,20.69299,4.3735003,-5.4541464,2.7243302,-5.5334177,3.974596,-13.692814,-0.079800695,1.2934698,0.098020546,1.322009,-0.072704926,1.0584785,0.012705575,0.48563585,0.0233368,0.590151,0.76617986,0.14210889,0.76243174,0.78942126,0.7707967,0.78102326,0.8109319,0.79370767,0.76813436,0.764803,0.7671727,0.7630264,0.7466071,0.7255576,0.71297675,23.08826960288082,19.927004593245304,15.240249001257844,23.972319631798765,10.189094872158647,12.143900840661123,12.722717342817338,14.109726901507463,70.17220602489779,18.3079216063246,0.021683557891820658,0.03583869156687743,0.02350701738222634,117.45383522727273,1,259.3773,1727.0673,251.3144,2.3620958,106.39467029475243,645046.06,5593.1226,1110.4368,0.989714512685757,0.008581704298784597,0.0017037781457536318,0.015582888387143612,-0.026945611461997032,172496_20201114_0345.wav,Leak
10.0,0.033528376,0.009425539,0.08923217,-0.012526577,0.034821242,0.08923217,0.0004259715777262181,0.0021131070058898953,0.0,0.015625,0.0,744.1139713580891,38.4475880987581,746.4649258339117,920.0301076835833,565.3777446280295,1883.7306046983758,94.66897685185424,1894.921875,1005.9574795261192,39.75078348721919,1004.564039391171,2.052146e-06,2.9465837e-05,6.8890905e-08,-397.19266,3.9168122,-397.38657,-364.98245,-407.2379,205.71759,4.245531,205.86932,214.18561,151.64572,-69.6986,3.581813,-69.86088,-28.474146,-78.282906,17.119724,2.9043868,17.38102,35.896706,7.163926,31.677746,3.1604192,31.72691,40.27038,11.150654,-26.233446,3.3088593,-26.34274,1.3003408,-33.31474,23.760372,2.9884303,23.541054,32.488335,15.553102,13.405737,3.0486555,13.499178,24.983809,5.465678,-15.287544,3.2723103,-15.301485,9.032595,-22.567513,18.9505,2.8276646,18.836079,27.390083,10.599302,3.1463094,2.907599,3.119616,11.134923,-5.2548885,-6.7544966,2.8433518,-6.8520117,1.0715915,-13.658365,19.913202,2.893663,20.155296,28.672697,10.292782,1.7458829,3.0913122,1.7421849,12.198061,-5.8518114,-1.0805824,2.9669304,-1.1439247,7.067231,-10.935259,14.6738825,2.727615,14.671168,23.90062,6.842926,-4.23486,2.7126136,-4.0239906,1.859057,-12.954994,0.8591805,2.814552,0.88944954,9.510595,-9.040248,12.702828,2.7962735,12.714787,22.09708,3.1246712,-3.2777164,2.7730544,-3.409377,6.1714725,-10.674475,-0.03342529,0.64888304,0.04616422,0.7360548,-0.030829675,0.6254321,0.008637286,0.46993065,0.0089488635,0.5584818,0.75650156,0.14905463,0.75266236,0.832049,0.80908895,0.81561947,0.78430754,0.7582194,0.74349594,0.73960793,0.71250784,0.7153714,0.7219655,0.71589917,0.7298863,22.782387074766167,19.974525944845773,15.338954894443125,23.566830051077282,10.036168579897334,11.882739048630196,12.958971871349894,14.300308004790347,70.15143645742803,16.58025551019008,0.00710672280431344,0.03213324908589513,0.006740313128468739,117.45383522727273,1,267.36044,1757.8883,259.00763,2.3492475,110.25131846644673,657698.6,5850.413,1091.2782,0.9895557230438078,0.00880237472194782,0.001641907927819511,0.045520443469285965,0.9049825072288513,172496_20201114_0400.wav,Leak
10.0,0.033526123,0.007077852,0.06345061,0.0017532033,0.034265097,0.06345061,0.0,0.0,0.0,0.0,0.0,756.2819509622152,38.634958559763135,754.9591127803494,1321.315846702621,674.6544014018554,1929.1451792705916,88.64609873942412,1927.2216796875,1017.5872496404372,66.01342924963791,1012.9677706310541,7.753708e-06,0.00013125659,6.894691e-08,-415.68652,6.6984534,-416.0481,-323.70755,-424.27573,226.53944,7.0975285,227.16087,234.44153,123.75569,-82.58547,5.309927,-82.87287,-8.903774,-90.1499,22.040773,2.7726011,21.898014,35.843563,14.139881,35.507748,3.4358811,35.489746,46.56349,7.8380003,-32.354263,4.04688,-32.70161,8.461054,-40.360954,25.984352,3.2575366,26.08764,34.950264,8.7247505,13.164908,3.194493,13.001303,21.455238,3.8964977,-17.760939,3.2975273,-17.93565,3.1125507,-27.462088,22.761293,2.8699787,22.799274,31.190086,9.435078,2.8679314,2.9962552,2.7999382,10.8704405,-6.21321,-8.310675,3.2965877,-8.259199,5.9181023,-15.986753,21.201283,2.9999864,21.356968,29.241043,4.7799735,-0.9499102,2.6922526,-0.8920707,6.651575,-9.608311,-2.0158908,2.7079008,-1.8219354,5.4301367,-10.1556835,16.905287,2.7950566,17.03191,24.964033,2.7197697,-4.4092402,2.7031603,-4.5764174,3.8925588,-11.345304,2.0433826,2.8759003,1.8152726,12.497812,-7.6657696,13.098239,2.9374006,12.990246,23.070612,2.6299908,-5.549903,2.8100715,-5.6855774,2.5874271,-13.183535,-0.08854313,1.2123573,0.11186568,1.3163191,-0.06770338,1.0025128,0.010765651,0.4351537,0.030287858,0.5880933,0.7650727,0.14477044,0.7616972,0.79667485,0.7845237,0.77859557,0.7800443,0.77718025,0.77375406,0.77377367,0.7484029,0.7459258,0.7650715,0.7397522,0.7171736,23.036858621976954,19.885740322573447,15.218894095722302,23.78891305561011,10.063753799663692,12.19394384686873,12.633667945400642,14.116740411719341,70.04543497071133,18.41555632386483,0.017592268854757908,0.032748054962849805,0.01679129281268142,0.0,0,258.88837,1725.2479,250.96558,2.331257,107.65246597488047,644118.94,5474.188,1104.9266,0.9898891277242736,0.008412792820143443,0.0016980635096668776,-0.03172769770026207,0.00015748784062452614,172496_20201114_0415.wav,Leak
10.0,0.033487137,0.0075117666,0.06837122,-0.00022477517,0.034319308,0.06837122,9.06322505800464e-06,9.36411430529103e-05,0.0,0.0009765625,0.0,752.8157139395151,38.69805656983694,752.4953870671184,1234.6446050171976,649.5861382274207,1919.8774085520593,94.0377641134261,1927.2216796875,1014.8530923491351,63.98231482973232,1011.2136932477213,7.061067e-06,0.0001132692,6.934377e-08,-415.21753,6.3513317,-415.7055,-331.69275,-424.43405,226.90508,7.2041636,227.4798,235.49045,123.17822,-82.63312,5.5375085,-82.89891,-7.0807705,-91.59372,22.12089,3.1423342,22.086952,34.586655,12.498865,35.532246,3.4001496,35.64878,42.76105,11.199091,-32.404633,3.7646306,-32.45217,6.7132893,-40.687412,26.211514,3.1315942,26.287495,35.512077,13.013156,13.542203,3.0265193,13.525538,22.779564,4.9023075,-17.6123,3.2397897,-17.761005,8.885389,-25.47506,22.779285,2.766857,22.894314,30.59327,11.339121,3.08382,2.7124918,3.178366,9.888123,-5.257012,-7.9380608,2.8588474,-8.012495,5.0613747,-16.103828,21.610062,2.9959705,21.783058,29.757,2.2712317,-0.43333304,2.7845414,-0.39657116,7.461545,-9.967203,-1.708176,2.8172204,-1.84201,7.435258,-12.371267,16.678068,3.0101063,16.705166,24.768223,6.40318,-4.75405,3.0960302,-4.744176,6.601495,-13.976842,1.9129775,2.9539351,1.9399618,10.6639385,-8.254135,13.001713,2.8804955,12.970211,21.374928,-3.8230238,-5.623073,2.8481386,-5.659997,2.959672,-13.46884,-0.07597284,1.2042702,0.10785248,1.2625167,-0.066619776,1.0404996,0.0010000371,0.54488313,0.0034567176,0.60054266,0.75857544,0.14588465,0.75400954,0.8260416,0.7966814,0.78644806,0.7769302,0.7664875,0.7566401,0.7427925,0.72597677,0.73976636,0.7421743,0.71958876,0.7233779,22.890491612327715,19.935266729662427,15.37252845896875,23.69854627622215,10.11526026981475,12.282486918600647,12.846530667880216,14.253724875127151,70.13213312244096,16.90475915620814,0.017054074616188478,0.033922186577329164,0.01704869070947742,0.0,0,259.7082,1727.3074,251.33345,2.4212964,103.80119288798689,644896.5,5638.01,1123.0251,0.9896249179975676,0.008651799090204592,0.0017233364865506418,-0.023671261966228485,0.07448136061429977,172496_20201114_0430.wav,Leak
10.0,0.033488452,0.0072115986,0.06272959,-0.0038219895,0.034256067,0.06272959,9.06322505800464e-06,9.36411430529103e-05,0.0,0.0009765625,0.0,753.0331029366989,39.05722468182139,751.8040209887351,1289.4530359723005,665.664096865536,1926.9219135187066,89.6663712765699,1927.2216796875,1017.0176326154127,66.37093674170633,1013.4593879245614,6.99197e-06,0.00011305273,6.9300484e-08,-416.9818,6.73675,-417.37848,-327.5554,-427.52255,227.76447,7.543497,228.27536,235.02087,118.53966,-83.48769,5.2627764,-83.86679,-8.539202,-91.86133,22.460104,2.642875,22.554104,30.00516,14.381797,35.851242,3.1654158,36.035946,42.844086,13.803341,-32.840637,3.8610752,-33.000103,9.832375,-39.963074,25.92617,3.0352437,26.071678,33.350952,6.7123976,13.2372465,2.8672009,13.177487,21.22548,4.6051846,-17.475372,3.153743,-17.499693,4.9242373,-27.504032,23.209396,3.0088274,23.118607,32.021057,10.656483,2.717681,2.8143518,2.6679652,10.676038,-5.099477,-8.353991,2.8406441,-8.258395,2.4189048,-17.866371,21.574898,2.9671,21.640509,30.560726,5.182689,-0.7077253,2.8085804,-0.63658243,8.303924,-9.96526,-1.56673,2.6263885,-1.7347789,6.7836123,-8.813944,17.210264,2.8748271,17.306175,26.567675,5.413623,-4.793095,2.9305158,-4.707414,5.7602577,-12.5095825,1.6646295,2.7968001,1.7048188,9.824121,-7.0535607,12.968539,2.7810702,13.115725,19.529934,2.7773495,-5.491616,2.749789,-5.590191,5.210982,-15.193107,-0.105215065,1.2901258,0.106204316,1.4445616,-0.07810512,0.8917514,-0.012463692,0.44602758,-0.0013240164,0.5471947,0.7654758,0.14180796,0.7626221,0.80149645,0.7680017,0.79975724,0.79900867,0.78652585,0.77463156,0.7542247,0.73583794,0.74135256,0.750739,0.7328826,0.7412513,23.023208197369044,19.91880139564658,15.223635882112765,24.055463967891164,9.843714021174959,12.064529674993626,12.676984279193729,14.115938490753276,70.04515395097224,18.36067299660431,0.013047511227735667,0.02931614205877725,0.011775184888392508,117.45383522727273,1,258.75195,1723.5719,250.7927,2.300112,109.03499181530917,643517.1,5410.311,1114.0609,0.9899631408148555,0.008323024045628239,0.0017138304448038122,0.023456962779164314,0.025221414864063263,172496_20201115_0330.wav,Leak
10.0,0.033513017,0.0077208416,0.072902024,-0.0018543114,0.034390785,0.072902024,5.437935034802784e-05,0.00034778465513250246,0.0,0.0029296875,0.0,757.9690388241886,48.573787146756295,756.8347263337142,1433.513660084886,621.3456803553253,1935.6900739559164,107.10544486773709,1937.98828125,1019.8083725632016,73.41693361329385,1015.6115861622739,1.0005832e-05,0.00017079232,6.8308026e-08,-409.85876,6.3281703,-410.269,-322.94736,-417.83527,218.48996,7.1733174,218.91281,227.03313,113.40091,-78.407394,5.041332,-78.771484,-8.473834,-87.72379,20.558043,2.96758,20.435844,35.087223,12.35712,33.99408,3.1732779,33.984367,43.595905,10.578787,-31.009426,3.7750425,-31.13308,7.829481,-39.860374,24.570927,2.9702654,24.5416,33.787197,8.469858,13.287162,2.8214226,13.325869,22.946962,5.934269,-16.244156,3.0502667,-16.337347,8.905377,-23.135136,22.00561,2.8789527,21.962307,29.468506,9.636976,2.793153,2.6289935,2.798704,9.978462,-5.4068856,-8.454014,2.8307931,-8.483665,3.6750853,-16.024569,20.192368,2.982258,20.444147,28.135708,6.53617,-0.0646094,2.8073378,0.015731335,6.908719,-8.533416,-1.4281764,2.8194664,-1.5351291,7.6019163,-9.51162,16.144604,2.7336967,16.124157,23.20796,5.4715557,-4.614512,2.8422644,-4.5900345,4.5984583,-13.654676,1.2318206,2.8064814,1.330577,9.750692,-8.052195,12.287981,2.766483,12.288116,18.78284,3.5955138,-5.199925,2.6023922,-5.182836,1.481408,-12.208136,-0.08418217,1.0904796,0.12110202,1.4172215,-0.079699114,0.9316644,0.0057801935,0.4866217,0.02026989,0.5424117,0.7552315,0.14588769,0.74889547,0.8151084,0.7573573,0.75571895,0.7557188,0.7507385,0.7526101,0.74737126,0.7426136,0.7433438,0.7606763,0.7360604,0.74546015,23.019874797355072,19.896040184202707,15.053690933682736,23.90210195759304,10.015178131883008,12.006807016106052,12.758805354458762,14.01399945561781,70.04771985174045,18.394511814086403,0.01808823059435746,0.034595934449987396,0.014487080391082645,117.45383522727273,1,260.7911,1732.2513,253.14676,2.2786853,111.09333769780191,647316.56,5460.444,1115.804,0.9899429235582856,0.008350671154771637,0.0017064019266584687,-0.0269450806081295,0.35523322224617004,172496_20201115_0345.wav,Leak
10.0,0.03350222,0.006855484,0.062477,0.002889866,0.034196444,0.062477,0.0,0.0,0.0,0.0,0.0,758.8772462285577,32.449239846212244,757.9441129342829,1131.7296892348784,688.2090056915926,1931.7681332475347,78.42002879915668,1927.2216796875,1018.3664437178218,55.11299872729432,1014.9337990079607,4.517913e-06,6.9422305e-05,6.907699e-08,-417.8001,5.9577885,-418.37326,-350.2531,-427.882,228.56218,6.8139687,229.03662,238.06314,130.26054,-84.05885,5.034162,-84.43735,-17.532787,-93.88718,22.342113,2.9043124,22.36662,34.00801,12.796974,35.46843,3.1420946,35.54677,44.255936,14.433197,-33.28315,3.8709505,-33.556465,8.016333,-42.606277,26.024738,3.0569508,26.271427,32.876118,5.821718,12.91531,3.0058904,13.0929365,20.401352,3.9700856,-17.932123,3.1062205,-18.15739,7.136246,-25.611195,23.183651,2.8679268,23.275372,32.734173,9.636463,2.407564,2.9580233,2.2182746,12.244993,-5.611628,-8.837145,2.899428,-8.822651,6.0546455,-17.258625,21.139318,2.9858453,21.152027,31.075909,8.167051,-1.4337677,2.8137152,-1.5442723,6.5486927,-9.339256,-2.215108,2.8146405,-2.0872946,7.8413296,-10.075968,16.717573,2.8948734,16.899805,24.07817,8.138386,-5.2484875,2.6498313,-5.353842,2.489569,-13.233994,1.7325621,2.848883,1.5619059,10.106642,-5.3806815,13.220596,2.770767,13.202347,22.439428,5.6855164,-5.7175617,2.7154646,-5.674656,3.9312115,-12.607473,-0.050248396,1.0470417,0.08814085,1.2563847,-0.07007322,0.9256395,-0.0023593612,0.4671318,0.005364509,0.55595315,0.7606664,0.14394492,0.7565912,0.7794137,0.7625901,0.78255767,0.76919293,0.7653088,0.7597201,0.7645357,0.7573416,0.753903,0.7684135,0.7470632,0.7179565,23.08825423042502,19.90134794490996,15.408812489635626,23.737599169958084,10.045769335122285,12.060228294738454,12.93262102270515,14.230482277698833,70.15785190919432,18.453227603557984,0.011609477160713715,0.030666776869342143,0.011347840811473952,117.45383522727273,1,257.85196,1720.521,250.27501,2.2881408,109.3792007961235,642376.25,5438.1025,1103.7885,0.9899187021938723,0.00838025908938251,0.0017009670454774199,0.011480317451059818,-0.060078687965869904,172496_20201115_0400.wav,Leak
10.0,0.033516694,0.0070673237,0.06589788,0.0029113637,0.034253698,0.06589788,0.0,0.0,0.0,0.0,0.0,756.266370665716,41.314745041935346,754.1066171499992,1371.9716316791973,680.5592557934783,1929.99451674884,98.18626565297195,1927.2216796875,1017.7570866363245,67.41729445242804,1013.9981014545189,7.0667916e-06,0.00012380176,6.928586e-08,-415.9659,5.6200705,-416.256,-345.89517,-424.83005,226.63077,7.4698486,227.16837,234.88335,112.81043,-82.77125,4.988668,-83.05066,-11.679449,-91.88791,22.242367,2.827235,22.417679,37.85697,13.448736,35.803802,3.4893951,36.104713,43.903492,6.6138783,-32.14224,3.9436197,-32.312187,7.3002596,-40.912643,26.294994,2.9628243,26.301945,35.057503,16.541174,13.510843,2.9042807,13.570399,22.747179,6.0114064,-17.334494,3.1066234,-17.549297,8.702468,-26.101988,23.193523,2.9304905,23.114815,31.156948,12.653154,2.8558338,2.8746896,2.7861671,11.908781,-6.488755,-8.646875,3.050771,-8.569376,7.2861643,-17.275587,21.05059,2.8258004,21.34834,27.786514,9.983477,-1.0112971,2.8434885,-1.1189489,6.373251,-8.950066,-2.2616334,2.80617,-2.3024623,5.7133403,-11.219525,16.535595,2.9372463,16.461388,24.287872,4.6898975,-4.857398,2.8413253,-4.8828974,4.6484666,-13.85132,1.6449903,2.8743222,1.6761173,10.300931,-6.967263,13.094016,2.7424762,13.07488,20.32711,-1.9598358,-5.0954065,2.7731905,-5.1301985,3.5768745,-13.38298,-0.0910566,0.9876699,0.12338671,1.4372609,-0.06942891,0.8916358,0.01133081,0.4372022,0.0280088,0.6084854,0.7615757,0.14250882,0.75832796,0.7673687,0.7661572,0.7894784,0.78891325,0.7807831,0.7787622,0.7884108,0.7594504,0.73666656,0.7439824,0.72973263,0.7092022,23.030217172716522,20.010657118443422,15.180273243153,23.781774764250255,9.871550025527485,11.896796667538146,12.590855148097612,14.283568187124489,70.33172068862699,18.455254727850672,0.021751169018789804,0.03411190362647508,0.022535495993934312,117.45383522727273,1,258.71616,1724.2239,250.78543,2.340795,107.13686016845615,643925.4,5394.2217,1111.8394,0.9899973123608434,0.008293297907648413,0.0017093874793970884,0.028784802183508873,0.021678296849131584,172496_20201115_0415.wav,Leak
10.0,0.033501465,0.007275916,0.0713125,-0.0022818455,0.03428242,0.0713125,9.06322505800464e-06,9.364114305291029e-05,0.0,0.0009765625,0.0,751.6801555235224,31.8232054864748,751.1366376022557,1004.7559410386041,678.4225389915854,1924.049154401102,82.60966488303417,1927.2216796875,1016.1067638295671,45.98260315365359,1012.7478471141567,2.94714e-06,4.6210775e-05,6.8716794e-08,-416.78162,4.940668,-416.90417,-361.6964,-427.638,227.55273,6.026059,228.07779,235.70947,144.08084,-83.13143,4.612632,-83.36148,-16.956999,-92.036644,22.843405,2.9362183,22.716385,33.922676,15.664032,36.097656,3.3543904,36.124947,46.018856,14.923777,-32.630444,3.630284,-32.75797,3.8936868,-42.504192,26.09438,2.9216828,26.272213,34.484436,11.079737,13.264987,2.9336276,13.210455,22.157124,3.048127,-17.487633,3.2016282,-17.525398,2.5269902,-28.518661,23.575184,3.040938,23.801598,32.247986,14.195692,3.4170375,2.83882,3.6159623,11.250849,-4.478129,-7.8846936,2.7981324,-8.049534,2.5733578,-16.294827,21.77937,2.892425,21.883707,29.452328,4.784699,-0.5647092,2.6892023,-0.50449324,6.9389076,-11.539196,-1.704321,2.7698889,-1.5721301,7.285651,-10.798202,16.721214,2.7551386,16.757856,24.75149,8.109877,-5.348254,2.789452,-5.458132,8.420315,-12.3683815,1.4257218,2.68603,1.3846982,9.759106,-5.875327,13.273249,2.8839457,13.174499,21.049091,1.3436714,-5.1150045,2.7073321,-5.0756755,3.7631092,-11.940812,-0.06972402,0.9186221,0.07362098,1.1598054,-0.044774335,0.7448295,0.020594776,0.5241794,0.030402139,0.55630445,0.7566468,0.14731681,0.7538043,0.76704836,0.76383096,0.8035346,0.8023619,0.78848106,0.7735776,0.75373936,0.7471051,0.7343056,0.7238915,0.70762956,0.71425575,23.038197880053357,19.906591732677605,15.088073465123149,23.743628284327684,10.170418318492931,11.832400727463803,12.911881264938598,14.0420818836935,70.128000182755,18.438974498701974,0.018440117856382304,0.035425222848834634,0.013511386691979217,117.45383522727273,1,259.1502,1725.4498,250.98782,2.350304,106.7895197394908,644499.75,5426.879,1115.6323,0.9899507290041466,0.008335678531232035,0.0017136097146056954,0.03489400073885918,0.05369798466563225,172496_20201115_0430.wav,Leak
